Inadl,Inadl
H19,H19
MIA3,MIA3
Epn2,Epn2
Reep2,Reep2
Pgm2l1,Pgm2l1
Ralgapa2,Ralgapa2
S100a4,S100a4
S100a6,S100a6
Rbms3,Rbms3
Rcan2,Rcan2
Gas6,Gas6
Rasa3,Rasa3
Meg3,Meg3
Prkcz,Prkcz
Cdc42bpb,Cdc42bpb
Hoxa7,Hoxa7
F11r,F11r
Mxi1,Mxi1
Pdgfc,Pdgfc
Mmp23,Mmp23
Lactb,Lactb
Aph1b,Aph1b
Bicd2,Bicd2
Tle4,Tle4
Plxna2,Plxna2
Nmt2,Nmt2
Suv39h2,Suv39h2
Pole,Pole
Wdr25,Wdr25
Tgfb1i1,Tgfb1i1
Sox2,Sox2
Zfp13,Zfp13
Tanc1,Tanc1
Dctpp1,Dctpp1
Gemin7,Gemin7
Palb2,Palb2
Uhrf1,Uhrf1
Sertad1,Sertad1
AI837181,AI837181
Rock2,Rock2
Cep110,Cep110
Npm1,Npm1
Atp6v0d1,Atp6v0d1
Aox1,Aox1
Dedd2,Dedd2
Bmp4,Bmp4
Txndc16,Txndc16
Samd4,Samd4
Dnm2,Dnm2
Fam108c,Fam108c
Cdipt,Cdipt
Mvp,Mvp
Man1c1,Man1c1
Tbx15,Tbx15
